ra,dec,label
162.968416,29.459049,
133.453957,27.521180,
182.388048,40.212968,
352.299586,25.246085,
181.846854,62.879459,
144.803423,45.899680,
344.619243,3.915850,
164.829127,34.880430,
201.761198,42.344609,
29.085997,-3.703017,
187.646642,37.856269,
22.188586,9.988442,
253.661619,39.070551,
315.980021,1.128306,
136.881539,58.195016,
19.004738,-10.199839,
354.527100,6.030792,
177.873404,52.890479,
166.502394,62.443330,
231.842450,31.812271,
128.578717,11.742600,
240.844308,3.200574,
182.789124,41.767043,
126.552282,45.232144,
146.527262,44.173155,
145.354678,29.103621,
142.259854,18.305359,
198.951011,37.312251,
186.924722,38.596826,
120.826669,49.951758,
1.503294,29.165080,
242.524345,58.515850,
124.396148,22.621594,
2.378831,27.784883,
28.632168,6.132724,
210.338342,40.310616,
161.436382,61.204474,
160.613222,28.441915,
245.929740,-0.556710,
218.964024,43.156917,
124.946994,27.427118,
211.158286,10.136949,
10.659283,6.912044,
214.265860,44.647204,
6.783357,17.547065,
171.705185,16.554195,
215.042865,60.789552,
341.135696,27.488802,
200.739244,46.390296,
114.629681,28.606864,
184.721191,55.890163,
166.873871,48.273233,
239.050079,58.798546,
186.759283,66.123825,
180.346118,41.444938,
173.258987,36.172396,
12.978987,10.642983,
192.567570,4.962518,
313.910364,-1.034107,
158.352482,25.973692,
253.712150,27.644919,
23.295834,22.918961,
336.521398,25.010773,
124.133723,14.008826,
203.353187,6.784217,
130.122267,48.066301,
262.256767,60.875068,
211.383523,24.172022,
114.344149,41.219087,
168.329922,31.769661,
167.489529,31.504689,
136.053865,29.357059,
169.276655,44.225919,
354.935678,6.663800,
193.112017,45.963180,
215.929960,37.411285,
201.249395,46.059040,
322.681106,4.284371,
154.925639,25.160420,
202.596709,66.236142,
128.079613,42.955912,
0.462959,33.167397,
192.458203,-1.868035,
161.841377,23.280490,
35.918304,2.155579,
256.038640,35.414360,
155.424527,26.665375,
150.307659,35.092047,
357.517812,23.971054,
332.723968,25.656837,
210.272614,9.454205,
250.063097,11.704121,
189.715930,30.945188,
56.901209,0.125021,
184.872372,38.261669,
142.085633,58.376916,
155.145923,27.487967,
193.033557,23.371892,
226.635754,49.636589,
177.203837,38.362695,
213.571572,18.856020,
132.393811,16.996510,
9.689523,-9.480427,
19.928862,1.265730,
11.843442,-1.222119,
354.499003,18.777581,
188.219219,23.806388,
199.488937,22.937803,
197.312810,38.009175,
204.588871,49.651604,
7.531637,5.870589,
179.273300,4.990369,
356.873558,35.216639,
324.311522,0.186891,
218.516504,45.514543,
328.860498,27.123308,
172.620980,29.271844,
32.516103,4.060243,
29.254932,9.356872,
124.121410,49.547216,
152.224330,11.430335,
117.604889,21.212188,
252.871617,51.485919,
200.118190,37.833414,
30.293295,2.025893,
143.804712,38.303060,
173.257558,18.233315,
245.294222,46.042063,
190.415516,49.568186,
146.251112,27.556557,
213.059026,40.724661,
266.206003,53.919545,
195.257747,56.701557,
187.297361,12.504442,
351.316642,18.605617,
197.813852,7.464757,
224.615114,36.066330,
7.746870,20.625560,
346.447395,15.504291,
4.928388,-2.675905,
222.374653,1.727045,
142.607920,37.844936,
181.202151,38.027827,
238.514664,14.181128,
142.651792,9.302892,
158.586526,55.355650,
155.071627,15.857691,
179.772637,65.058216,
141.993491,26.774825,
226.838636,31.051132,
193.727170,37.334530,
140.798676,49.475024,
115.540137,29.615901,
194.918399,2.121100,
123.099792,20.701984,
182.564669,52.948116,
124.466975,45.124614,
43.372347,0.464945,
245.418475,13.303443,
216.704165,0.689337,
252.228702,45.782311,
29.067371,-0.021574,
231.966453,37.813482,
241.417932,11.970879,
3.150678,-3.188921,
225.475938,55.620208,
248.980755,14.148112,
216.522129,34.358195,
165.077090,37.604991,
250.213060,38.778385,
236.673330,16.158426,
24.089419,15.619859,
186.405425,64.202412,
223.611934,46.489326,
209.825550,28.313630,
27.016472,4.057069,
146.183106,53.778462,
18.434970,22.077635,
6.381195,-2.731173,
196.964364,6.149846,
212.162526,63.100150,
9.499743,20.044886,
245.538415,45.810555,
227.474643,58.356499,
228.356717,42.004663,
172.780624,19.730424,
225.466630,-1.646194,
34.458242,1.505298,
158.528193,-1.024219,
337.851084,25.902552,
189.526101,18.779463,
348.869745,24.073063,
13.105581,0.335185,
28.254009,6.633674,
4.558614,7.796926,
130.684972,15.483882,
123.285054,10.598740,
348.358401,4.307950,
119.131504,33.062744,
138.468335,51.326770,
198.089796,51.289166,
345.052605,18.257376,
29.141072,25.003923,
209.809110,65.144393,
326.522918,-2.951810,
203.484938,31.565383,
154.062383,18.251364,
6.981903,16.189512,
21.573168,13.775448,
339.384744,1.732062,
159.710139,38.451793,
162.299128,51.134520,
137.569830,55.057274,
133.409447,3.546146,
218.762774,23.050277,
142.044380,25.995693,
193.538656,43.253308,
249.196958,32.793417,
151.999954,10.404143,
238.481618,20.770649,
52.879903,-0.951193,
168.666492,46.044343,
210.245203,41.658195,
158.528214,40.930089,
192.692445,22.972158,
194.513052,42.636702,
150.904843,49.164906,
9.513195,-9.922661,
185.808763,26.881799,
185.561867,64.565865,
138.081584,55.314305,
11.614910,34.070998,
200.988812,51.346836,
164.030157,30.796303,
55.705272,-0.835495,
240.885926,40.710195,
116.260616,30.477182,
129.272203,58.207941,
177.136379,18.410928,
26.022614,4.330097,
146.675872,49.012389,
7.703386,26.475587,
328.929554,-7.650570,
170.387334,12.816299,
163.528962,31.945720,
17.517258,-1.799308,
202.157830,45.531230,
344.626002,21.521749,
140.281316,57.162079,
160.029243,24.468303,
151.208465,36.771596,
247.490859,42.514292,
339.139750,0.447971,
214.930673,34.646660,
251.760847,15.579581,
169.540288,6.654821,
188.557295,47.233945,
194.263250,38.250083,
141.327070,1.004803,
192.495782,30.480306,
31.839114,-5.490375,
139.981529,59.075796,
333.177014,-0.687480,
137.909461,35.374126,
130.537654,22.232360,
8.240361,15.163735,
327.201876,-7.493530,
125.138782,38.405498,
161.962889,8.309666,
26.124019,14.556283,
209.682368,40.612132,
26.578329,33.632282,
209.461791,61.343252,
187.988542,61.568116,
171.376328,-1.289502,
42.036809,-5.309148,
222.169388,17.927710,
348.476995,1.102439,
192.045106,31.706181,
125.381018,22.607198,
172.961254,53.599642,
153.831013,12.322921,
317.856651,-7.046035,
250.750751,41.159161,
231.576312,54.748391,
332.926628,-2.107034,
157.350678,39.026099,
203.689512,56.926204,
131.061843,43.021952,
356.722300,19.060181,
231.807635,33.985366,
229.568105,4.084931,
128.108117,30.251925,
18.133350,27.007755,
202.959019,56.085003,
173.462033,42.771334,
181.302599,4.794156,
160.775281,47.458629,
198.762926,25.654237,
210.453565,-1.410782,
197.174395,16.437722,
156.888929,47.141280,
204.851084,50.633805,
153.980829,36.095582,
173.593655,4.191040,
235.542688,3.438208,
141.643233,29.379165,
128.531490,35.786660,
357.224757,20.376524,
176.019842,18.088346,
150.499297,4.692933,
132.173130,7.421193,
214.660795,39.128505,
224.133928,20.182570,
138.113783,-2.423593,
10.398574,-0.442422,
204.327014,45.393095,
156.908507,24.542480,
2.954540,33.687401,
138.523369,18.998932,
144.000105,39.693458,
26.889217,-4.455236,
251.956049,44.938547,
219.006956,47.571852,
189.569621,15.108353,
1.820267,21.862880,
222.252782,30.703187,
235.675705,56.226470,
135.176406,58.498619,
245.656658,43.633891,
339.328543,25.910660,
259.841900,39.960415,
209.105793,30.360146,
149.777726,43.519552,
236.882379,43.905907,
149.251131,35.149946,
238.766925,41.460202,
130.718927,34.392716,
359.711896,21.169566,
154.515196,39.213084,
2.952933,-1.588865,
359.555655,11.045637,
230.404023,24.003608,
181.981585,52.965816,
29.173310,4.459495,
124.662986,8.080473,
193.617518,54.541743,
350.602142,25.776828,
233.534551,33.894422,
124.762598,25.022802,
154.018082,61.190691,
15.683110,10.285537,
198.379011,52.338166,
253.211708,38.108184,
213.965602,48.893466,
355.973469,-0.747420,
237.757395,7.634688,
208.312461,-1.955270,
344.215105,-0.779768,
155.031067,30.340329,
143.920196,30.074703,
14.589851,19.375328,
157.657425,6.899758,
324.371227,-2.292256,
228.326362,11.569110,
259.632160,59.885951,
209.231741,16.362066,
5.876454,7.280886,
145.399274,38.487600,
14.606812,10.932521,
150.514857,18.124374,
8.639045,6.660499,
216.719988,54.725165,
203.821382,35.691272,
18.243860,32.038414,
140.583676,25.439073,
159.669011,59.952871,
172.483421,40.420667,
2.652860,-4.866143,
29.104842,4.090365,
8.093775,-2.178336,
135.685068,0.995009,
196.435503,25.746244,
198.239676,20.838003,
348.127517,31.930523,
221.173003,5.054227,
171.890547,51.910052,
339.844740,20.179153,
185.229288,6.069225,
24.446162,21.592063,
160.772415,49.263918,
250.713958,44.250375,
133.052013,44.172412,
22.768780,25.746510,
250.913569,30.884834,
211.883426,61.526971,
166.448944,24.362080,
136.810945,17.710690,
208.880779,37.266791,
139.839241,18.525363,
359.621098,28.135702,
125.327807,52.514472,
21.541342,27.352590,
252.773511,45.752765,
217.241717,34.697196,
157.077573,47.235625,
193.752055,3.678641,
179.525836,15.972767,
325.690535,1.013701,
352.318968,33.767534,
192.463793,-2.323127,
153.384452,26.284877,
324.318373,-1.248512,
175.515162,34.516609,
251.614657,30.677444,
161.735656,29.010107,
179.552058,26.129578,
195.163348,41.558670,
190.500620,49.001359,
200.827921,5.639084,
17.527734,24.394228,
149.164035,56.262477,
20.083785,1.164532,
132.105261,17.607012,
223.322709,0.578090,
153.570635,23.071253,
353.128975,23.410538,
10.747944,4.366927,
5.367558,22.426404,
223.346232,11.897455,
217.243753,37.673127,
16.305743,6.779962,
40.000250,-7.732892,
193.749577,7.935047,
186.315224,41.081520,
241.312450,26.782873,
112.611946,24.529752,
230.464398,7.807160,
152.948422,49.622902,
162.524160,37.231879,
196.759442,50.757587,
43.417517,4.332659,
219.258761,21.442408,
216.810731,46.987161,
191.696649,16.437317,
242.599394,42.223732,
132.835987,54.086046,
154.488783,6.309492,
237.080600,25.555405,
350.629427,15.049983,
194.147429,41.119716,
160.363948,25.806207,
246.633626,26.214738,
238.078579,27.164016,
145.632990,47.189272,
164.784727,52.564429,
356.253905,-0.534307,
251.826802,35.864812,
159.992504,50.019413,
166.917772,14.001743,
168.209734,21.693663,
246.847467,14.934293,
331.485643,-8.691586,
158.248196,33.357631,
171.709511,17.855299,
171.406867,28.106760,
137.997740,59.502517,
177.136587,43.787559,
149.089162,49.566918,
246.202864,46.933869,
121.813100,24.126394,
62.970024,-5.923186,
171.529418,13.315176,
41.812510,-4.880528,
10.350953,12.022416,
223.654160,38.670971,
353.234409,22.632950,
153.401552,56.260109,
190.559995,47.654374,
123.733734,53.425985,
239.089910,39.253437,
240.217513,37.520596,
339.206838,31.774306,
128.381655,52.568134,
10.345364,32.052181,
202.263355,25.519508,
171.023785,49.787056,
127.662167,24.341021,
213.150516,42.496685,
242.434146,33.596098,
351.864903,4.936925,
349.028578,27.172192,
14.339056,26.916155,
238.178149,22.511481,
167.909067,2.225460,
172.737364,51.995583,
112.880551,32.330136,
347.969782,18.258706,
23.543415,-3.153551,
214.548543,40.819673,
247.223320,25.427125,
247.132595,37.090984,
228.289386,37.142481,
115.670759,17.279487,
159.437460,43.704585,
213.448102,49.641479,
196.935641,55.305990,
217.110361,50.078038,
141.991327,12.538788,
254.769919,39.140231,
120.480499,7.022943,
175.385634,22.008923,
352.246801,13.805551,
21.223316,25.278455,
131.531356,20.957231,
114.076534,18.020446,
135.609786,24.513526,
131.551449,30.200865,
173.002678,29.434397,
23.217769,29.750618,
0.228177,14.917609,
165.662196,0.397919,
172.213517,37.658582,
191.504580,41.970992,
354.053943,30.854828,
11.317220,-10.170984,
141.877005,6.606213,
145.203536,28.685437,
114.186724,38.388329,
194.331529,43.735505,
237.961698,59.466164,
23.569996,-4.306152,
23.628356,28.686863,
8.248714,2.609782,
24.341235,16.858362,
166.924907,64.520159,
135.347817,27.284081,
28.379256,26.892024,
242.896350,52.968270,
357.975763,-1.128394,
23.677234,33.099689,
337.652440,7.181246,
184.168845,43.566777,
28.862266,14.017276,
12.159312,4.299387,
220.626722,54.424163,
187.079392,60.025014,
335.533281,27.255002,
346.720896,3.513383,
336.946976,13.340204,
169.093801,13.928613,
219.088697,48.768751,
235.194360,18.184685,
257.173319,40.165608,
123.840192,8.439986,
226.580496,10.662329,
345.499607,31.374464,
215.621255,45.207095,
190.940561,49.808252,
142.827449,52.427515,
248.678945,-0.632907,
31.511935,23.964337,
212.811811,40.327284,
180.436554,-0.151383,
215.768961,10.988328,
359.425639,-3.846678,
1.380900,0.248869,
192.905058,58.133315,
234.665745,-0.450493,
124.767309,3.398450,
186.144907,19.273066,
114.264165,39.540401,
22.844220,-2.498914,
209.583859,0.365874,
10.878602,33.602692,
159.371046,23.221425,
21.125901,-5.390684,
154.916917,36.344133,
207.052052,2.074406,
24.126713,7.095110,
204.283576,19.040918,
16.677537,31.742809,
190.101125,44.074422,
137.026680,36.240513,
245.089312,5.897538,
356.940318,23.578006,
176.600822,29.449227,
185.134422,52.427267,
342.851875,29.583551,
166.923148,36.734769,
156.638634,46.844998,
136.040209,51.292407,
340.431588,1.458280,
200.779644,-2.297129,
142.967277,3.220795,
326.782183,12.834310,
125.929605,31.344238,
177.319165,49.074199,
334.659244,-8.580577,
127.355336,6.554669,
241.041707,49.353670,
156.173229,55.343288,
168.252560,34.469452,
136.089699,54.640024,
159.244702,53.813078,
177.976700,25.722937,
150.229141,54.195653,
51.851322,-0.857827,
212.750511,59.349522,
166.940583,28.599059,
125.358893,36.435024,
45.423762,-7.915127,
133.333922,17.200772,
23.682460,28.196464,
167.096281,33.115352,
141.174803,7.138231,
128.482282,56.343685,
199.710647,38.938342,
162.542430,18.441012,
254.019073,64.207130,
227.021698,42.982134,
131.216325,28.435438,
139.925740,53.629090,
340.010642,27.927360,
128.319991,35.409720,
192.335739,41.979517,
154.950856,10.875831,
141.103613,60.249715,
209.268468,19.318719,
252.216690,22.750727,
154.306701,39.505361,
176.337198,49.633661,
26.894456,15.577347,
350.579825,5.200860,
126.773024,32.854136,
43.317231,2.259347,
263.011312,27.412406,
315.163723,-0.331596,
204.860424,25.986646,
23.759655,13.326007,
6.399058,23.761602,
171.453842,53.767367,
8.528631,0.519784,
246.900192,40.334709,
216.714044,58.041587,
155.249992,36.639171,
171.160852,46.077577,
310.188674,-6.406248,
350.483015,23.469132,
146.387965,26.684352,
132.862351,29.384556,
143.381284,49.961852,
338.176718,21.866967,
150.388517,6.350091,
163.200354,20.144984,
200.458577,7.537625,
203.741683,55.930404,
115.212991,48.437926,
158.703534,23.285415,
157.056591,29.885423,
204.011764,27.464360,
143.215857,44.274171,
186.264655,12.088439,
173.890011,54.391215,
158.924079,54.187598,
132.839687,41.569430,
341.612872,21.415969,
124.315214,28.385125,
151.362297,26.747566,
1.509028,-0.899476,
11.404243,19.370795,
154.249929,11.301260,
243.991028,39.653701,
30.040564,32.824087,
13.462982,23.285355,
135.274174,23.633318,
152.357742,5.207864,
124.125649,27.461226,
135.777785,27.425808,
138.551531,27.460172,
125.822818,50.597487,
138.848010,48.002364,
1.868546,-4.395992,
222.636421,45.818658,
0.213914,7.863293,
25.386070,-0.916952,
345.326019,1.014881,
152.169041,25.590246,
117.510422,40.466084,
13.001524,5.962681,
126.393735,9.203486,
335.547813,28.120921,
134.841770,5.232490,
6.547534,7.144771,
23.309822,15.176695,
338.592386,28.694494,
113.683964,28.194191,
186.603186,56.546565,
172.415564,58.340217,
252.924415,38.490697,
338.805870,13.436864,
231.054564,34.331602,
148.862795,36.316428,
339.772780,11.373287,
169.276051,20.235379,
9.317117,29.422113,
147.340845,49.469125,
166.878798,48.396986,
337.690453,19.015064,
255.385459,39.537128,
234.170602,1.909389,
167.872262,24.174782,
207.226785,0.498186,
208.377021,56.691088,
354.279429,31.703534,
222.217738,10.999079,
223.992619,6.652102,
212.592058,20.248837,
245.651528,49.234972,
329.094420,5.514843,
2.431139,15.227193,
134.067851,58.391291,
129.064422,40.777796,
146.408651,2.514403,
156.392572,33.985644,
138.734473,29.074566,
353.354441,32.468397,
211.933305,-0.432323,
1.994532,12.535776,
141.297910,39.983036,
186.456365,37.133261,
14.943800,11.724884,
351.452168,1.138454,
179.012424,26.300517,
198.132238,32.592992,
174.964189,46.345027,
247.833865,40.258695,
222.141381,18.758495,
19.695961,28.823310,
149.058012,3.241854,
160.665629,44.818565,
121.431703,12.138501,
245.093818,19.814969,
131.161274,47.322144,
165.470495,27.977393,
154.289752,32.670769,
359.110885,-0.625721,
224.519150,55.609095,
326.510529,26.545842,
198.207535,4.030449,
146.656534,48.557816,
250.555113,49.820253,
254.630957,39.058750,
2.196120,18.090099,
336.577705,19.258412,
137.044031,47.501116,
342.780476,23.631405,
172.095858,36.149921,
247.491496,37.575258,
134.608460,38.841449,
133.972875,18.991604,
179.759096,28.383267,
142.387330,26.235686,
191.089185,28.434290,
146.554082,25.430109,
10.834510,19.101460,
211.226264,40.594944,
28.668940,26.979998,
197.171626,13.525154,
142.794159,32.312029,
134.917882,35.113161,
189.908770,45.387589,
128.895981,29.872392,
184.689683,38.733397,
235.531970,55.979092,
332.788807,23.353921,
28.718628,-0.015418,
224.525941,36.085447,
234.448517,35.499736,
219.017836,45.811148,
170.528020,35.975909,
241.375636,39.521222,
352.747854,3.636322,
187.695012,30.744322,
198.957725,-0.680005,
175.544131,45.469621,
154.863945,38.503657,
236.799881,26.938958,
352.513096,27.657761,
123.308148,3.668389,
29.702325,5.558261,
155.224849,44.318439,
162.428393,19.644703,
26.713432,2.256480,
179.335514,28.007820,
45.089177,-7.249686,
260.504605,27.330786,
162.831107,25.638267,
311.606294,-0.601752,
204.298258,51.361565,
15.086590,8.697079,
159.285089,47.359542,
221.411179,46.470608,
151.593312,9.864051,
161.804165,18.621846,
216.169641,14.086820,
225.839038,23.516658,
340.492700,18.533647,
12.269549,0.193637,
124.146326,40.136623,
208.768344,-3.286647,
173.053848,1.078153,
14.364506,-0.024372,
344.363385,18.624035,
113.510738,26.865752,
22.735275,-0.766726,
118.716649,26.156797,
218.780336,45.228980,
232.168681,38.163264,
236.856591,44.925400,
16.354721,27.640230,
132.528559,41.773454,
138.664277,35.201258,
187.493530,19.341835,
260.370989,63.785397,
142.904680,57.614419,
338.623527,13.283049,
7.970596,1.195555,
359.231696,7.323507,
119.128836,32.589262,
29.002613,2.914790,
176.984106,34.690950,
166.184701,45.080417,
156.684845,37.891861,
152.104663,20.809504,
331.583229,12.838458,
231.024921,37.133509,
156.467182,15.806166,
231.461726,12.299733,
190.249245,28.512553,
149.519309,37.421760,
154.720931,42.369284,
142.634219,4.670733,
326.044291,-1.020410,
229.952078,34.537554,
0.488351,-4.154871,
31.318222,-3.320556,
160.063211,34.130847,
142.714540,1.445992,
137.839164,29.048833,
157.877650,56.496173,
195.281486,36.890068,
240.814321,47.966723,
218.695369,-1.421105,
30.471542,27.751956,
22.573628,-10.076305,
163.972998,56.576242,
115.174559,47.832794,
211.174556,11.477670,
22.245999,4.385933,
151.584159,10.345070,
205.007920,4.768430,
241.505246,37.012901,
236.886075,5.764656,
220.771630,6.693827,
178.812167,38.267587,
196.837980,10.147512,
253.629606,44.929281,
250.339494,26.570279,
124.879384,32.621459,
205.822234,63.912504,
350.693236,30.300592,
119.259358,17.922958,
231.791258,-1.890893,
260.789315,53.569411,
231.209401,17.528156,
129.633213,19.269784,
163.196369,58.257899,
239.430247,15.672447,
335.917226,30.689649,
175.296471,30.078328,
122.506100,23.068911,
234.888598,58.916657,
10.805061,-2.333916,
337.458225,20.581465,
170.235992,21.848328,
155.915198,52.563792,
139.574696,67.136619,
240.045057,44.780730,
171.847240,26.054913,
175.405629,36.890499,
152.536847,40.129024,
136.565474,25.340983,
143.773000,51.571080,
243.840189,44.549499,
238.967554,33.564118,
183.262577,17.239792,
27.297980,32.405958,
210.818556,48.587362,
338.658570,-9.362814,
241.287690,37.620602,
39.082064,4.729337,
33.383995,5.194803,
185.537047,24.890191,
35.447038,-2.474736,
160.230986,27.347302,
166.486562,29.656918,
140.311281,17.884503,
183.916179,52.888918,
207.839998,4.761378,
165.207997,46.281922,
203.643377,29.359088,
132.394349,32.763787,
57.702766,-5.816165,
139.882938,51.532748,
255.441403,36.451355,
135.407502,46.204310,
58.335936,-0.882290,
353.199413,24.284654,
226.465001,58.664732,
246.434799,15.827184,
190.468021,36.150055,
244.465993,56.173544,
140.470946,40.464275,
248.907630,27.843151,
154.716494,32.589555,
128.807428,44.916262,
9.185396,14.596425,
238.409171,55.233867,
242.677908,50.361459,
36.107256,-0.682323,
318.182287,10.956905,
235.431884,25.250208,
180.895908,39.715251,
245.801522,43.365840,
4.043282,-4.489544,
255.288557,23.252547,
145.733143,1.160603,
161.190986,56.531655,
226.077485,10.311654,
234.011024,31.834347,
223.573073,37.398526,
118.646947,12.013341,
124.469805,41.858087,
198.858349,61.692512,
170.868924,-7.341074,
220.140947,4.808591,
248.008134,48.599225,
230.558436,49.813227,
132.256230,46.619681,
167.340716,8.949049,
345.437254,24.050470,
183.641565,55.633683,
340.004606,-3.267120,
165.017358,66.925409,
152.269464,34.682601,
176.733951,35.432954,
164.660192,31.306276,
242.461324,53.485986,
234.323058,56.755617,
243.821545,53.446764,
336.331357,4.889905,
354.210671,4.581123,
158.397758,30.872195,
123.064110,38.251136,
20.142280,10.982432,
6.765960,-7.786700,
211.616147,45.163269,
36.868634,-1.394024,
159.384515,27.728693,
13.729540,34.886489,
244.501522,39.258669,
221.525899,58.514906,
171.550893,14.018200,
137.983255,47.535974,
163.486358,65.283814,
135.516746,43.167337,
201.307954,47.133800,
226.781242,61.688865,
11.167457,24.730118,
5.179671,7.404207,
128.868848,32.785281,
219.241541,2.382845,
144.836285,46.897972,
189.304932,-0.160641,
163.173765,46.390447,
3.345388,-2.427184,
232.117741,5.027147,
20.893199,6.874907,
193.432156,12.455974,
179.076821,4.455773,
162.727158,59.469911,
235.660200,48.912530,
214.904690,36.091707,
194.837644,55.071100,
139.356805,61.884500,
32.252140,-2.695054,
40.201058,-5.012765,
150.711671,13.478152,
326.933438,-8.051600,
193.673164,1.958117,
254.995575,62.038390,
169.843213,60.814253,
130.821665,16.960726,
188.116571,47.146304,
201.010399,13.963942,
358.650763,30.521039,
309.850081,-6.614185,
165.472502,3.745698,
185.937571,67.186750,
244.951644,47.009960,
358.316680,-3.881990,
166.442709,5.336595,
140.922580,57.265436,
2.270512,9.165885,
112.569349,32.460867,
190.364536,57.822069,
149.651448,33.270084,
146.447514,39.288015,
164.154706,8.373103,
114.149340,30.278883,
117.527712,20.290520,
357.828040,26.236750,
135.432122,34.709073,
223.277946,12.650693,
0.858393,2.326749,
157.127744,36.144653,
163.845972,13.102990,
139.115092,47.118374,
19.342478,21.277027,
201.882082,17.417142,
258.689753,30.607781,
177.241243,23.050032,
233.246097,8.623052,
168.784509,9.906013,
239.340632,48.013925,
130.603961,55.846506,
155.581768,29.417445,
359.488829,-4.923929,
168.694295,41.768483,
157.592583,61.936602,
123.895285,25.999924,
144.790928,3.434063,
153.128275,18.339206,
222.941157,44.869540,
16.930008,18.638556,
120.197409,28.831841,
163.613000,0.407416,
323.652011,4.360398,
157.099434,27.706471,
26.309953,0.971380,
176.870884,62.434616,
215.595331,7.809874,
148.354643,43.061971,
351.705686,18.514340,
26.820558,32.175814,
171.507087,2.493302,
213.650029,7.813526,
220.334807,33.277315,
141.157098,-1.478972,
180.413205,54.205287,
196.988773,38.395884,
345.107671,20.389269,
15.223486,-7.693673,
6.986287,30.995890,
196.888259,32.552299,
256.323455,45.089760,
337.875074,2.157866,
344.446336,19.885226,
19.069535,0.134187,
174.125831,27.528318,
220.907684,55.794931,
207.307809,31.483939,
186.967135,35.507388,
124.058785,9.433337,
146.068342,29.453449,
124.222505,36.176400,
23.823138,-0.327516,
182.314137,4.350889,
3.046161,31.355516,
333.090991,0.723623,
333.760977,20.155813,
8.158550,22.330712,
0.753431,32.977835,
217.991345,12.289485,
118.202548,27.165398,
192.508589,38.066686,
158.067922,2.787825,
168.107648,5.991962,
353.013831,18.915236,
55.365742,-7.265783,
6.855484,18.145071,
16.599712,20.842031,
165.749034,54.107539,
222.516549,2.589762,
198.799553,9.677239,
198.504550,7.279627,
207.536456,36.195473,
161.105924,24.521140,
218.807911,48.697036,
147.610313,26.448852,
31.700550,6.629524,
217.154855,44.488191,
123.144367,29.866100,
354.458579,11.099137,
346.288513,20.256651,
183.254659,29.552581,
124.054821,25.283683,
206.196110,63.753906,
164.723712,16.592548,
240.183226,22.449435,
155.899853,51.902657,
232.593488,25.241145,
213.430817,10.487736,
180.366997,36.848248,
181.122505,33.778516,
188.207176,24.343020,
10.849449,27.535565,
190.569084,45.398105,
221.605754,43.395961,
236.530322,48.703402,
5.691013,35.271370,
157.107208,58.395956,
200.386497,54.253538,
201.587280,47.456234,
244.539694,7.881194,
327.273214,-1.733618,
170.115600,65.421340,
149.287012,48.262826,
122.994831,32.274436,
164.625097,52.665626,
4.748987,6.325545,
11.718430,7.140410,
250.042695,35.717801,
139.921945,25.593819,
357.265109,4.866095,
140.121827,34.676372,
0.654011,1.812943,
348.460668,0.855042,
242.647683,48.006260,
162.922409,52.659505,
260.196225,38.498020,
200.766458,49.865199,
40.777818,-0.425396,
196.208508,5.046339,
182.924984,49.380979,
203.909180,36.778032,
24.171485,28.529068,
142.382646,38.426640,
113.786674,29.756288,
164.424336,8.899930,
217.244940,61.393837,
261.701323,36.735153,
185.958916,36.322627,
141.990233,39.483839,
167.876795,63.158276,
359.594239,7.991447,
152.377654,8.018895,
354.593725,1.274866,
32.951547,1.642284,
115.380804,21.409151,
138.628411,49.463838,
129.033676,35.830256,
7.132146,-0.070350,
250.960478,27.162147,
199.397287,3.493542,
154.584948,1.338179,
23.297908,29.975303,
152.912975,34.633048,
138.988162,37.633314,
136.443391,30.648977,
347.631558,23.473566,
183.418215,57.119862,
341.483812,24.621298,
322.180915,0.409906,
112.973571,40.484026,
31.045258,18.306909,
157.117767,10.207814,
206.194669,41.995563,
166.576209,32.965473,
358.793097,-4.605654,
164.549710,-2.623343,
163.275581,52.602882,
355.161583,24.177948,
184.773366,53.034455,
219.440642,25.073255,
24.640309,3.210559,
23.964495,2.589433,
231.579000,27.494111,
33.371842,29.966356,
221.747631,33.642841,
13.752972,-3.857980,
135.511091,44.938015,
31.115843,-1.210992,
122.903295,2.193887,
166.897445,30.196946,
206.153585,20.713507,
124.632178,24.311313,
13.617281,14.643915,
12.368286,15.483111,
210.820587,50.378441,
337.822555,-2.391180,
149.665169,30.849399,
13.155819,6.979190,
0.140808,3.659486,
192.735535,51.157726,
204.678543,48.158660,
158.396554,32.930077,
0.650887,10.748626,
238.229336,10.093980,
151.071596,57.003415,
255.668720,28.505995,
257.833251,31.363030,
29.079678,24.898118,
15.526576,19.022442,
328.673903,19.957567,
356.465187,1.406036,
155.989977,55.983308,
249.364452,45.426082,
137.646379,82.734919,
170.334103,35.363089,
149.453212,28.308372,
240.815105,59.849924,
142.567352,10.242158,
211.136158,23.588663,
118.728778,27.629712,
132.308808,15.846022,
126.617311,20.957196,
183.722889,4.922294,
218.359064,20.714164,
245.828734,40.382962,
198.364430,31.922592,
183.466792,32.417040,
131.972472,47.289907,
151.544512,7.271743,
192.006235,32.977966,
212.434480,43.225067,
201.689334,9.470212,
204.002083,38.656009,
17.062821,25.441606,
185.007243,8.403724,
206.384064,22.029844,
163.964672,43.818236,
251.280620,39.988553,
251.686785,32.745977,
195.097667,27.053703,
227.246968,56.491650,
167.904534,42.093557,
194.534104,22.461570,
207.001944,37.907910,
255.012984,35.356678,
215.607735,49.898806,
211.886311,48.570378,
147.091351,18.114577,
352.295106,19.933940,
341.015784,20.078043,
219.354812,17.579003,
319.544978,-1.260286,
214.381970,25.945033,
184.244473,46.976105,
133.318992,44.937938,
127.502492,43.888017,
